PosV3,WT_1,WT_2,WT_3,Drho_1,Drho_2,Drho_3,brown,brown,brown,white
117491,5.569,5.3526,5.7846,4.6893,4.9633,4.8672,2.3219,3.3219,0,1
117513,5.5718,5.3499,5.794,4.7147,4.9442,4.8662,2.3219,3.3219,0,1
117535,5.5855,5.3508,5.8438,4.7522,4.9347,4.8753,2.3219,3.3219,0,1
117557,5.5829,5.3489,5.8529,4.7552,4.9226,4.8719,2.3219,3.3219,0,1
117579,5.7075,5.3579,5.8898,4.8084,4.9536,4.9173,2.3219,3.3219,0,1
117601,5.7918,5.3689,5.9326,4.8376,4.9705,4.9557,2.3219,3.3219,0,1
117623,5.8072,5.3664,5.9381,4.8249,4.9435,4.9488,2.3219,3.3219,0,1
117645,5.8301,5.3582,5.9366,4.8117,4.9241,4.9666,2.3219,3.3219,0,1
117666,5.8959,5.355,5.9387,4.7978,4.9228,5.0111,2.3219,3.3219,0,1
117689,5.9118,5.3526,5.9404,4.7867,4.9371,5.0109,2.3219,3.3219,0,1
117710,5.9106,5.3501,5.9037,4.7464,4.9056,4.9509,2.3219,3.3219,0,1
117733,6.0227,5.4657,5.9402,4.8014,4.9233,4.9529,2.3219,3.3219,0,1
117755,6.1291,5.5232,6.0943,4.8617,4.9065,4.9446,2.3219,3.3219,0,1
117777,6.3281,6.1432,6.7094,5.5556,5.3219,5.5391,2.3219,3.3219,0,1
117798,6.3493,6.1469,6.7106,5.5628,5.4275,5.6588,2.3219,3.3219,0,1
117821,6.3689,6.1595,6.6961,5.5612,5.4444,5.718,2.3219,3.3219,0,1
117838,6.3805,6.1631,6.7223,5.5965,5.4562,5.7757,2.3219,3.3219,0,1
117860,6.3958,6.1739,6.7234,5.6011,5.456,5.7544,2.3219,3.3219,0,1
117879,6.3929,6.1624,6.6836,5.593,5.4566,5.7391,2.3219,3.3219,0,1
117906,6.4105,6.1933,6.695,5.6078,5.4453,5.7438,2.3219,3.3219,0,1
117931,6.4415,6.2803,6.8403,5.6525,5.5469,5.7648,2.3219,3.3219,0,1
117952,6.4538,6.333,6.8865,5.6927,5.6285,5.7909,2.3219,3.3219,0,1
117970,6.5325,6.3912,6.954,5.744,5.8442,5.8675,2.3219,3.3219,0,1
117993,6.649,6.4222,7.0419,5.7863,5.9353,5.9187,2.3219,3.3219,0,1
118019,6.6855,6.4391,7.0728,5.7915,5.9677,5.9414,2.3219,3.3219,0,1
118041,6.7141,6.4478,7.0898,5.8032,5.955,5.9228,2.3219,3.3219,0,1
118062,6.704,6.4368,7.0784,5.7946,5.9271,5.9149,2.3219,3.3219,0,1
118085,6.6654,6.3938,6.8964,5.7092,5.5918,5.8173,2.3219,3.3219,0,1
118102,6.6394,6.2532,6.8066,5.5734,5.5529,5.5076,2.3219,3.3219,0,1
118119,6.5408,6.1885,6.7709,5.3513,5.5136,5.3577,2.3219,3.3219,0,1
118141,6.5525,6.1735,6.7694,5.3448,5.506,5.339,2.3219,3.3219,0,1
118163,6.6098,6.1681,6.7637,5.349,5.4904,5.3526,2.3219,3.3219,0,1
118186,6.6301,6.1688,6.8105,5.3874,5.5016,5.4356,2.3219,3.3219,0,1
118207,6.7335,6.1846,6.8315,5.4235,5.494,5.4792,2.3219,3.3219,0,1
118238,6.9282,6.8975,7.0296,5.6947,6.3431,6.001,2.3219,3.3219,0,1
118261,6.9754,7.0952,7.2988,6.0867,6.3918,6.2297,2.3219,3.3219,0,1
118283,7.1065,7.1534,7.3626,6.2037,6.4027,6.3941,2.3219,3.3219,0,1
118305,7.297,7.2163,7.422,6.303,6.424,6.4658,2.3219,3.3219,0,1
118327,7.3422,7.2466,7.4647,6.3177,6.4496,6.4939,2.3219,3.3219,0,1
118349,7.3555,7.2614,7.4786,6.3452,6.4792,6.503,2.3219,3.3219,0,1
118365,7.3665,7.2593,7.4768,6.3548,6.4982,6.501,2.3219,3.3219,0,1
118386,7.3761,7.2634,7.4644,6.3791,6.4997,6.4954,2.3219,3.3219,0,1
118415,7.3778,7.2847,7.4474,6.3843,6.486,6.4758,2.3219,3.3219,0,1
118437,7.3283,7.2838,7.4218,6.3767,6.4638,6.444,2.3219,3.3219,0,1
118459,7.3098,7.3044,7.4261,6.3844,6.4285,6.4484,2.3219,3.3219,0,1
118481,8.5856,8.2618,8.6111,7.8281,7.7611,7.7134,2.3219,3.3219,0,1
118503,8.6951,8.3438,8.6304,7.8602,7.7806,7.7323,2.3219,3.3219,0,1
118524,8.7,8.3567,8.6325,7.8636,7.7866,7.7384,2.3219,3.3219,0,1
118547,8.7034,8.3629,8.6348,7.8676,7.7921,7.7447,2.3219,3.3219,0,1
118564,8.703,8.3637,8.6332,7.8655,7.7916,7.7432,2.3219,3.3219,0,1
118591,8.7023,8.3637,8.6313,7.8631,7.7908,7.7415,2.3219,3.3219,0,1
118612,8.7022,8.3643,8.6308,7.863,7.7916,7.7422,2.3219,3.3219,0,1
118634,8.7031,8.3656,8.632,7.8653,7.7944,7.7452,2.3219,3.3219,0,1
118648,8.7041,8.3669,8.6336,7.8686,7.7979,7.7495,2.3219,3.3219,0,1
118670,8.7031,8.3682,8.6345,7.8686,7.7977,7.7486,2.3219,3.3219,0,1
118695,8.7054,8.3692,8.6355,7.8691,7.798,7.7486,2.3219,3.3219,0,1
118722,8.7067,8.3697,8.6359,7.8691,7.7979,7.7481,2.3219,3.3219,0,1
118742,8.708,8.3703,8.6368,7.8699,7.7986,7.7487,2.3219,3.3219,0,1
118763,8.7088,8.3707,8.6372,7.8703,7.7989,7.7489,2.3219,3.3219,0,1
118788,8.7097,8.371,8.6379,7.8712,7.7998,7.7497,2.3219,3.3219,0,1
118811,8.7102,8.3712,8.6383,7.8717,7.8002,7.75,2.3219,3.3219,0,1
118830,8.711,8.3715,8.6394,7.8733,7.8016,7.7516,2.3219,3.3219,0,1
118852,8.7113,8.3716,8.64,7.8744,7.8026,7.7524,2.3219,3.3219,0,1
118870,8.7118,8.3711,8.6394,7.8744,7.8027,7.7509,2.3219,3.3219,0,1
118892,8.7103,8.3696,8.6394,7.8725,7.8,7.7507,2.3219,3.3219,0,1
118916,8.7072,8.3673,8.6379,7.8673,7.7943,7.747,2.3219,3.3219,0,1
118934,8.7034,8.3641,8.6364,7.8605,7.787,7.7428,2.3219,3.3219,0,1
118956,8.6993,8.3626,8.6356,7.8533,7.779,7.7394,2.3219,3.3219,0,1
118978,8.694,8.3601,8.6349,7.8426,7.7677,7.7354,2.3219,3.3219,0,1
119006,8.6819,8.3536,8.632,7.803,7.7366,7.7224,2.3219,3.3219,0,1
119030,8.6684,8.346,8.6303,7.7557,7.6986,7.7099,2.3219,3.3219,0,1
119046,8.65,8.3429,8.6292,7.6806,7.6929,7.6953,2.3219,3.3219,0,1
119073,8.6498,8.3459,8.6272,7.6734,7.7173,7.6855,2.3219,3.3219,0,1
119097,8.6549,8.3473,8.6262,7.7026,7.7351,7.6967,2.3219,3.3219,0,1
119119,8.657,8.3471,8.6253,7.7145,7.7469,7.7044,2.3219,3.3219,0,1
119140,8.6645,8.3489,8.6234,7.7452,7.7533,7.7077,2.3219,3.3219,0,1
119163,8.6716,8.3507,8.6226,7.7724,7.76,7.7123,2.3219,3.3219,0,1
119185,8.6778,8.3522,8.6226,7.7946,7.7664,7.7174,2.3219,3.3219,0,1
119207,8.6835,8.3534,8.6233,7.8136,7.7728,7.7234,2.3219,3.3219,0,1
119227,8.6885,8.3544,8.6246,7.8297,7.7792,7.7299,2.3219,3.3219,0,1
119244,8.6938,8.3555,8.627,7.8457,7.7864,7.7381,2.3219,3.3219,0,1
119264,8.6976,8.3578,8.6284,7.8566,7.7925,7.7451,2.3219,3.3219,0,1
119285,8.699,8.3577,8.6349,7.8605,7.7957,7.7488,2.3219,3.3219,0,1
119308,8.704,8.3583,8.6378,7.86,7.7971,7.7503,2.3219,3.3219,0,1
119330,8.7062,8.359,8.6391,7.859,7.7968,7.7502,2.3219,3.3219,0,1
119351,8.7064,8.3594,8.6391,7.8552,7.7959,7.7492,2.3219,3.3219,0,1
119374,8.7067,8.3617,8.6369,7.8529,7.7968,7.7478,2.3219,3.3219,0,1
119402,8.7057,8.3624,8.6288,7.8493,7.7938,7.7437,2.3219,3.3219,0,1
119424,8.7047,8.3626,8.6179,7.8439,7.791,7.7399,2.3219,3.3219,0,1
119446,8.7047,8.3636,8.6082,7.8405,7.7901,7.7385,2.3219,3.3219,0,1
119468,8.7046,8.3643,8.5931,7.8346,7.7893,7.7374,2.3219,3.3219,0,1
119490,8.7042,8.3644,8.5573,7.8384,7.7879,7.7356,2.3219,3.3219,0,1
119513,8.7047,8.3652,8.5811,7.8439,7.7882,7.7359,2.3219,3.3219,0,1
119536,8.7061,8.3668,8.6037,7.8514,7.7904,7.7386,2.3219,3.3219,0,1
119557,8.7078,8.3685,8.6194,7.8589,7.7934,7.7425,2.3219,3.3219,0,1
119576,8.7093,8.3698,8.6278,7.8641,7.7959,7.7457,2.3219,3.3219,0,1
119600,8.71,8.3704,8.6309,7.8658,7.7968,7.7466,2.3219,3.3219,0,1
119624,8.7112,8.3713,8.6345,7.8689,7.7988,7.7491,2.3219,3.3219,0,1
119647,8.7127,8.3725,8.638,7.8726,7.8015,7.7526,2.3219,3.3219,0,1
119669,8.7134,8.373,8.6393,7.874,7.8026,7.7538,2.3219,3.3219,0,1
119690,8.7137,8.3732,8.6394,7.8742,7.8029,7.754,2.3219,3.3219,0,1
119713,8.7136,8.3732,8.6387,7.8739,7.8026,7.7536,2.3219,3.3219,0,1
119734,8.7136,8.3732,8.6393,7.8736,7.8023,7.7532,2.3219,3.3219,0,1
119757,8.7134,8.373,8.6392,7.8729,7.8017,7.7524,2.3219,3.3219,0,1
119776,8.7136,8.3731,8.6398,7.8733,7.802,7.7528,2.3219,3.3219,0,1
119801,8.7139,8.3733,8.6405,7.874,7.8025,7.7537,2.3219,3.3219,0,1
119823,8.7145,8.3736,8.6416,7.8754,7.8036,7.7554,2.3219,3.3219,0,1
119844,8.7144,8.3736,8.6417,7.8753,7.8031,7.7554,2.3219,3.3219,0,1
119867,8.7144,8.3737,8.642,7.8757,7.8027,7.756,2.3219,3.3219,0,1
119888,8.7143,8.3732,8.6415,7.8748,7.8026,7.7549,2.3219,3.3219,0,1
119911,8.7138,8.3729,8.6404,7.8731,7.8017,7.7531,2.3219,3.3219,0,1
119933,8.7142,8.3732,8.6408,7.8736,7.8025,7.7536,2.3219,3.3219,0,1
119954,8.7147,8.3735,8.6414,7.8745,7.8036,7.7546,2.3219,3.3219,0,1
119976,8.7152,8.3736,8.6418,7.8751,7.8046,7.7556,2.3219,3.3219,0,1
119992,8.7147,8.3737,8.6419,7.8731,7.8045,7.7539,2.3219,3.3219,0,1
120020,8.7141,8.3733,8.6408,7.8724,7.803,7.7526,2.3219,3.3219,0,1
120042,8.7141,8.3733,8.6407,7.8729,7.8028,7.7527,2.3219,3.3219,0,1
120064,8.7138,8.3731,8.6401,7.8723,7.8022,7.752,2.3219,3.3219,0,1
120087,8.7141,8.3733,8.6405,7.8732,7.8028,7.7528,2.3219,3.3219,0,1
120109,8.7143,8.3734,8.6408,7.8737,7.8032,7.7533,2.3219,3.3219,0,1
120131,8.7148,8.3736,8.6413,7.8747,7.804,7.7543,2.3219,3.3219,0,1
120153,8.7153,8.3739,8.642,7.8758,7.8052,7.7556,2.3219,3.3219,0,1
120172,8.7155,8.3739,8.6422,7.8762,7.8056,7.7559,2.3219,3.3219,0,1
120197,8.7158,8.3737,8.6423,7.8765,7.806,7.7561,2.3219,3.3219,0,1
120216,8.7157,8.3731,8.6414,7.8762,7.8058,7.7547,2.3219,3.3219,0,1
120236,8.7153,8.3732,8.6418,7.8754,7.8055,7.7554,2.3219,3.3219,0,1
120254,8.7148,8.3728,8.6418,7.8748,7.805,7.7554,2.3219,3.3219,0,1
120280,8.7141,8.3723,8.6408,7.8737,7.8036,7.7539,2.3219,3.3219,0,1
120298,8.7141,8.3721,8.6409,7.8742,7.8035,7.7542,2.3219,3.3219,0,1
120324,8.713,8.3717,8.6394,7.872,7.8013,7.7515,2.3219,3.3219,0,1
120349,8.7117,8.3708,8.6373,7.8689,7.7987,7.7479,2.3219,3.3219,0,1
120373,8.7109,8.3705,8.6363,7.8675,7.7973,7.7461,2.3219,3.3219,0,1
120395,8.7104,8.3701,8.6357,7.8665,7.7964,7.7449,2.3219,3.3219,0,1
120417,8.7102,8.3699,8.6355,7.8663,7.796,7.7446,2.3219,3.3219,0,1
120436,8.7106,8.3701,8.6362,7.8676,7.7968,7.7459,2.3219,3.3219,0,1
120456,8.7107,8.3699,8.6365,7.868,7.7972,7.7465,2.3219,3.3219,0,1
120476,8.7113,8.37,8.6377,7.8699,7.7987,7.7486,2.3219,3.3219,0,1
120496,8.7119,8.3707,8.6386,7.8713,7.7998,7.7503,2.3219,3.3219,0,1
120517,8.7123,8.3711,8.6394,7.8725,7.8009,7.7517,2.3219,3.3219,0,1
120546,8.7116,8.3707,8.6383,7.8707,7.7995,7.7498,2.3219,3.3219,0,1
120570,8.7112,8.3705,8.6377,7.8698,7.7989,7.7489,2.3219,3.3219,0,1
120593,8.7112,8.3704,8.6381,7.8702,7.7993,7.7494,2.3219,3.3219,0,1
120615,8.7112,8.3701,8.6382,7.8703,7.7996,7.7497,2.3219,3.3219,0,1
120637,8.7113,8.3707,8.6386,7.8708,7.8002,7.7506,2.3219,3.3219,0,1
120659,8.7121,8.3716,8.6401,7.8731,7.8023,7.7534,2.3219,3.3219,0,1
120680,8.7111,8.3713,8.6394,7.8719,7.8013,7.7521,2.3219,3.3219,0,1
120701,8.7101,8.371,8.6389,7.8711,7.8007,7.7515,2.3219,3.3219,0,1
120715,8.7098,8.371,8.6397,7.8721,7.8016,7.753,2.3219,3.3219,0,1
120737,8.7084,8.3712,8.6395,7.8711,7.8015,7.7531,2.3219,3.3219,0,1
120761,8.7022,8.3705,8.6373,7.8681,7.7975,7.7499,2.3219,3.3219,0,1
120784,8.694,8.3697,8.6353,7.8648,7.7934,7.7472,2.3219,3.3219,0,1
120813,8.6882,8.3686,8.6325,7.8597,7.7876,7.7439,2.3219,3.3219,0,1
120835,8.6744,8.3663,8.6263,7.8448,7.7749,7.7355,2.3219,3.3219,0,1
120856,8.6593,8.3645,8.6212,7.8306,7.7625,7.7289,2.3219,3.3219,0,1
120879,8.633,8.3618,8.6135,7.805,7.7424,7.7193,2.3219,3.3219,0,1
120901,8.5996,8.3592,8.6061,7.7757,7.719,7.7106,2.3219,3.3219,0,1
120923,8.5186,8.3545,8.5925,7.7017,7.6694,7.6943,2.3219,3.3219,0,1
120944,8.4111,8.3506,8.5745,7.6822,7.6324,7.6879,2.3219,3.3219,0,1
120967,8.3575,8.3429,8.5678,7.6575,7.548,7.6865,2.3219,3.3219,0,1
120989,8.2134,8.3027,8.5379,7.6132,6.9798,7.644,2.3219,3.3219,0,1
121006,6.7894,6.7632,6.8855,5.9461,6.1569,6.0941,2.3219,3.3219,0,1
121028,6.759,6.7451,6.8688,5.9353,6.1303,6.0748,2.3219,3.3219,0,1
121052,6.7268,6.7232,6.8606,5.9582,6.1491,6.0722,2.3219,3.3219,0,1
121077,6.6849,6.7007,6.8578,5.9583,6.1625,6.0536,2.3219,3.3219,0,1
121098,6.5634,6.6314,6.8449,5.911,6.1376,5.9524,2.3219,3.3219,0,1
121121,6.5157,6.4783,6.8176,5.8083,6.0856,5.8835,2.3219,3.3219,0,1
121139,6.4505,6.0839,6.7721,5.7684,5.9718,5.8501,2.3219,3.3219,0,1
121164,6.3875,6.0423,6.7492,5.676,5.8218,5.7969,2.3219,3.3219,0,1
121180,6.1677,5.8918,6.7243,5.6152,5.7102,5.7495,2.3219,3.3219,0,1
121205,6.1652,5.883,6.7324,5.5896,5.6673,5.7247,2.3219,3.3219,0,1
121222,6.2315,5.8829,6.7593,5.6141,5.6862,5.7428,2.3219,3.3219,0,1
121244,6.3877,5.8803,6.8577,5.683,5.8463,5.7992,2.3219,3.3219,0,1
121266,6.4801,5.8712,6.89,5.7089,5.9394,5.8048,2.3219,3.3219,0,1
121288,6.5199,5.8845,6.9075,5.734,5.9711,5.8034,2.3219,3.3219,0,1
121309,6.5375,5.9874,6.911,5.7367,6.0439,5.832,2.3219,3.3219,0,1
121340,6.551,6.1875,6.9263,5.7483,6.0779,5.9839,2.3219,3.3219,0,1
121362,6.5804,6.3563,6.9434,5.8552,6.1401,6.0803,2.3219,3.3219,0,1
121384,6.6011,6.4792,6.95,5.9237,6.1514,6.1064,2.3219,3.3219,0,1
121407,6.6104,6.5004,6.9459,5.9652,6.1395,6.1183,2.3219,3.3219,0,1
121428,6.61,6.4968,6.9319,5.9748,6.1223,6.1297,2.3219,3.3219,0,1
121448,6.6085,6.4974,6.9361,5.9853,6.1267,6.1419,2.3219,3.3219,0,1
121469,6.6255,6.5014,6.9572,6.0738,6.1609,6.1892,2.3219,3.3219,0,1
121488,6.6703,6.5134,7.1753,6.2434,6.3833,6.2271,2.3219,3.3219,0,1
121517,6.6975,6.5237,7.2003,6.2505,6.434,6.2188,2.3219,3.3219,0,1
121537,6.769,6.521,7.2445,6.2764,6.6878,6.2188,2.3219,3.3219,0,1
121553,6.8073,6.5391,7.2606,6.2781,6.7468,6.249,2.3219,3.3219,0,1
121574,6.8497,6.5512,7.2746,6.2712,6.7675,6.2577,2.3219,3.3219,0,1
121596,7.0297,6.9059,7.3932,6.3047,6.792,6.3151,2.3219,3.3219,0,1
121620,7.0846,7.074,7.5243,6.4488,6.8204,6.3508,2.3219,3.3219,0,1
121648,7.1147,7.1189,7.6201,6.751,6.8819,6.9639,2.3219,3.3219,0,1
121671,7.1224,7.2534,7.644,6.8175,6.9052,7.0634,2.3219,3.3219,0,1
121693,7.1243,7.3664,7.6887,6.8463,6.9262,7.0799,2.3219,3.3219,0,1
121714,8.2684,7.5968,7.7878,7.0674,7.0604,7.225,2.3219,3.3219,0,1
121737,8.5357,8.0827,8.5905,7.791,7.2347,7.6812,2.3219,3.3219,0,1
121759,8.6021,8.3091,8.6253,7.8233,7.3035,7.7306,2.3219,3.3219,0,1
121781,8.6085,8.3255,8.6284,7.8263,7.3212,7.7355,2.3219,3.3219,0,1
121803,8.6057,8.329,8.628,7.8204,7.3008,7.7388,2.3219,3.3219,0,1
121825,8.6073,8.33,8.6252,7.8207,7.2454,7.7401,2.3219,3.3219,0,1
121847,8.6095,8.3331,8.6273,7.8158,7.2428,7.7388,2.3219,3.3219,0,1
121869,8.6174,8.3495,8.6353,7.8237,7.4418,7.7428,2.3219,3.3219,0,1
121891,8.6211,8.3532,8.6371,7.8255,7.6368,7.7426,2.3219,3.3219,0,1
121913,8.6231,8.3546,8.6369,7.8165,7.6737,7.7326,2.3219,3.3219,0,1
121928,8.6255,8.3538,8.6368,7.7939,7.6858,7.7177,2.3219,3.3219,0,1
121948,8.6308,8.3556,8.6372,7.7592,7.6741,7.7128,2.3219,3.3219,0,1
121972,8.6259,8.3555,8.6349,7.7232,7.6581,7.6876,2.3219,3.3219,0,1
122001,8.6233,8.356,8.6306,7.6825,7.6009,7.5903,2.3219,3.3219,0,1
122022,8.6222,8.355,8.6272,7.6216,7.5725,7.5147,2.3219,3.3219,0,1
122045,8.6096,8.3505,8.617,7.5542,7.5425,7.4579,2.3219,3.3219,0,1
122066,8.5955,8.3432,8.6107,7.4781,7.517,7.4447,2.3219,3.3219,0,1
122089,8.5708,8.332,8.602,7.4633,7.4651,7.4098,2.3219,3.3219,0,1
122111,8.5633,8.3124,8.5886,7.4615,7.4559,7.3957,2.3219,3.3219,0,1
122133,8.5274,8.296,8.5505,7.4331,7.4344,7.3819,2.3219,3.3219,0,1
122155,8.3682,8.2671,8.499,7.395,7.4051,7.3492,2.3219,3.3219,0,1
122176,8.2226,8.2211,8.3574,7.3647,7.3723,7.3251,2.3219,3.3219,0,1
122199,8.1541,8.1772,8.3024,7.3427,7.3562,7.2491,2.3219,3.3219,0,1
122221,8.0052,8.101,8.2946,7.3352,7.3233,7.2365,2.3219,3.3219,0,1
122243,7.9934,8.0025,8.312,7.3309,7.3027,7.2549,2.3219,3.3219,0,1
122265,7.987,7.9008,8.3069,7.3091,7.2717,7.2295,2.3219,3.3219,0,1
122286,7.9855,7.8311,8.2929,7.2289,7.1872,7.1579,2.3219,3.3219,0,1
122306,7.9772,7.7166,8.2748,7.0802,7.0375,7.0451,2.3219,3.3219,0,1
122321,7.9571,7.6644,8.2489,7.0237,6.9475,6.9984,2.3219,3.3219,0,1
122353,7.9473,7.6633,8.2513,6.9783,6.9132,6.9894,2.3219,3.3219,0,1
122374,7.9319,7.6573,8.2522,6.974,6.9057,6.9746,2.3219,3.3219,0,1
122392,7.9437,7.6624,8.2468,6.9868,6.9159,6.9732,2.3219,3.3219,0,1
122409,7.9485,7.65,8.2248,6.9992,6.9636,6.9691,2.3219,3.3219,0,1
122434,7.9542,7.6436,8.221,7.0183,7.0197,6.9713,2.3219,3.3219,0,1
122457,7.9526,7.6412,8.2115,7.0188,7.0423,6.979,2.3219,3.3219,0,1
122476,7.9649,7.6449,8.2308,7.0367,7.0495,7.0021,2.3219,3.3219,0,1
122497,7.991,7.6523,8.2819,7.0464,7.0573,7.0141,2.3219,3.3219,0,1
122519,8.0039,7.6772,8.3001,7.0596,7.074,7.0332,2.3219,3.3219,0,1
122547,8.0031,7.7004,8.3032,7.0601,7.0894,7.0472,2.3219,3.3219,0,1
122573,8.0071,7.7037,8.3067,7.0676,7.1244,7.071,2.3219,3.3219,0,1
122592,8.011,7.6863,8.2957,7.0673,7.1259,7.0478,2.3219,3.3219,0,1
122612,8.0062,7.6254,8.2709,7.0217,7.1076,6.905,2.3219,3.3219,0,1
122629,8.0022,7.5682,8.2245,6.9463,7.0528,6.8067,2.3219,3.3219,0,1
122651,7.9989,7.5779,8.2069,6.8998,7.0474,6.791,2.3219,3.3219,0,1
122678,7.9933,7.5732,8.1531,6.8812,7.0334,6.7872,2.3219,3.3219,0,1
122700,7.9807,7.548,8.0765,6.8042,7.0048,6.7543,2.3219,3.3219,0,1
122726,7.9884,7.589,8.0788,6.8181,7.01,6.7643,2.3219,3.3219,0,1
122749,8.0085,7.6009,8.0579,6.8599,7.0165,6.8029,2.3219,3.3219,0,1
122771,8.0213,7.6041,8.024,6.8704,7.0155,6.8154,2.3219,3.3219,0,1
122788,8.0271,7.6103,8.0879,6.9339,7.0314,6.9372,2.3219,3.3219,0,1
122810,8.0374,7.6136,8.1036,6.9508,7.047,6.9519,2.3219,3.3219,0,1
122836,8.0422,7.6292,8.1119,6.9502,7.053,6.9515,2.3219,3.3219,0,1
122859,8.0414,7.6348,8.113,6.928,7.0493,6.9328,2.3219,3.3219,0,1
122880,8.0376,7.636,8.1112,6.8881,7.0404,6.9029,2.3219,3.3219,0,1
122898,8.0306,7.6329,8.1065,6.8825,7.025,6.8557,2.3219,3.3219,0,1
122918,8.0129,7.6408,8.0914,6.8614,7.019,6.8243,2.3219,3.3219,0,1
122942,7.9759,7.6547,8.0933,6.8693,7.0215,6.8073,2.3219,3.3219,0,1
122968,7.9656,7.662,8.0917,6.8631,7.0173,6.7994,2.3219,3.3219,0,1
122990,7.9615,7.6638,8.0955,6.8597,7.0206,6.7913,2.3219,3.3219,0,1
123012,7.9621,7.6574,8.0922,6.8575,7.0296,6.8003,2.3219,3.3219,0,1
123030,7.961,7.6697,8.088,6.8503,7.0358,6.8048,2.3219,3.3219,0,1
123057,7.9542,7.6656,8.089,6.8099,7.0169,6.7882,2.3219,3.3219,0,1
123076,7.9422,7.6566,8.087,6.7922,6.987,6.7843,2.3219,3.3219,0,1
123093,7.9491,7.6395,8.081,6.7914,6.9884,6.7868,2.3219,3.3219,0,1
123114,7.9533,7.6517,8.0913,6.7946,6.9972,6.7916,2.3219,3.3219,0,1
123139,7.9379,7.6515,8.0947,6.7764,6.9939,6.7823,2.3219,3.3219,0,1
123159,7.9377,7.6385,8.1274,6.7801,6.9921,6.7876,2.3219,3.3219,0,1
123180,7.9332,7.6199,8.2017,6.8028,7.0102,6.803,2.3219,3.3219,0,1
123202,7.9236,7.5319,8.2187,6.8155,7.0267,6.8199,2.3219,3.3219,0,1
123229,7.864,7.4242,8.1705,6.7821,6.9842,6.7781,2.3219,3.3219,0,1
123254,7.7646,7.3761,8.1144,6.7105,6.9189,6.7034,2.3219,3.3219,0,1
123275,7.7229,7.3538,8.0341,6.6879,6.8864,6.6807,2.3219,3.3219,0,1
123299,7.5495,7.2837,7.8658,6.6071,6.7374,6.6327,2.3219,3.3219,0,1
123318,7.477,7.196,7.7434,6.4764,6.4178,6.5029,2.3219,3.3219,0,1
123333,7.4683,7.1294,7.6856,6.237,6.3206,6.3508,2.3219,3.3219,0,1
123355,7.4767,7.1083,7.6806,6.1839,6.3183,6.2029,2.3219,3.3219,0,1
123377,7.5008,7.0878,7.6754,6.2279,6.3739,6.2148,2.3219,3.3219,0,1
123399,7.5652,7.0909,7.7814,6.5977,6.5317,6.4182,2.3219,3.3219,0,1
123421,7.5995,7.0778,7.7999,6.6412,6.5856,6.4286,2.3219,3.3219,0,1
123444,7.6282,7.0669,7.8053,6.6486,6.5935,6.4668,2.3219,3.3219,0,1
123465,7.631,7.0512,7.7962,6.6267,6.5901,6.4767,2.3219,3.3219,0,1
123488,7.6444,7.0416,7.7714,6.5931,6.591,6.4685,2.3219,3.3219,0,1
123519,7.6435,7.0469,7.7181,6.5292,6.563,6.4393,2.3219,3.3219,0,1
123538,7.6505,7.0499,7.7043,6.4955,6.5466,6.4246,2.3219,3.3219,0,1
123553,7.648,7.0535,7.7123,6.5018,6.5404,6.431,2.3219,3.3219,0,1
123575,7.6462,7.0571,7.7166,6.5045,6.5353,6.4212,2.3219,3.3219,0,1
123607,7.6413,7.0738,7.7203,6.4912,6.5168,6.3658,2.3219,3.3219,0,1
123628,7.6285,7.0791,7.7191,6.4721,6.5047,6.352,2.3219,3.3219,0,1
123645,7.592,7.0717,7.7076,6.455,6.5009,6.346,2.3219,3.3219,0,1
123663,7.5444,7.0578,7.6965,6.3967,6.5032,6.3494,2.3219,3.3219,0,1
123686,7.5354,7.0551,7.7123,6.481,6.5519,6.3735,2.3219,3.3219,0,1
123707,7.5286,7.0487,7.7203,6.5131,6.5772,6.405,2.3219,3.3219,0,1
123730,7.5298,7.0256,7.728,6.5462,6.6381,6.4379,2.3219,3.3219,0,1
123756,7.5275,7.0195,7.7234,6.5483,6.6621,6.4469,2.3219,3.3219,0,1
123776,7.5293,6.9808,7.7158,6.5566,6.6731,6.4561,2.3219,3.3219,0,1
123798,7.5301,6.9723,7.6989,6.5501,6.6698,6.4583,2.3219,3.3219,0,1
123817,7.5349,6.9479,7.7041,6.558,6.6437,6.4717,2.3219,3.3219,0,1
123839,7.5423,6.9518,7.7325,6.5627,6.6524,6.4836,2.3219,3.3219,0,1
123861,7.5427,6.9574,7.7576,6.5548,6.6562,6.4875,2.3219,3.3219,0,1
123886,7.5657,6.9681,7.7683,6.5727,6.6701,6.5017,2.3219,3.3219,0,1
123909,7.5774,6.9844,7.797,6.5792,6.6755,6.523,2.3219,3.3219,0,1
123935,7.5822,7.021,7.8189,6.5953,6.7008,6.592,2.3219,3.3219,0,1
123952,7.5823,7.039,7.8361,6.5993,6.7154,6.629,2.3219,3.3219,0,1
123972,7.5767,7.064,7.8476,6.5892,6.7198,6.6431,2.3219,3.3219,0,1
124002,7.575,7.146,7.8616,6.5845,6.7288,6.646,2.3219,3.3219,0,1
124025,7.5792,7.1779,7.8685,6.592,6.7508,6.6289,2.3219,3.3219,0,1
124046,7.5799,7.1988,7.8736,6.5916,6.7666,6.6026,2.3219,3.3219,0,1
124066,7.5748,7.2067,7.8743,6.5741,6.7723,6.5389,2.3219,3.3219,0,1
